MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Address,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
1-01369-0029,"446 58 STREET
New York, NY
(40.641313305320175, -74.01614184729469)",MIDTOWN EAST,D4-ELEVATOR,26,1920,18939,568170,30,2650000,140,1-01369-0037,"422 58 STREET
New York, NY
(40.641612682503066, -74.01665403476423)",MIDTOWN EAST,D9-ELEVATOR,24,1939,18654,575909,30.9,2680000,144,0,1-01470-0014,"425 75 STREET
New York, NY
(40.63057597575671, -74.0243901179007)",UPPER EAST SIDE (59-79),D9-ELEVATOR,30,1910,18350,521002,28.4,2160000,118,0.9
1-01369-0031,"436 58 STREET
New York, NY
(40.64143804578779, -74.01635525869712)",MIDTOWN EAST,C6-WALK-UP,24,1930,12235,501635,41,2460000,201,1-01436-0037,"340 62 STREET
New York, NY
(40.64025013502814, -74.02057790103089)",UPPER EAST SIDE (59-79),C4-WALK-UP,24,1910,12108,543099,44.9,2670000,221,0.25,1-01469-0029,"442 75 STREET
New York, NY
(40.63028234348554, -74.0240172078606)",UPPER EAST SIDE (59-79),C5-WALK-UP,26,1910,12276,450654,36.7,2100000,171,0.85
1-01369-0033,"434 58 STREET
New York, NY
(40.641462993899964, -74.01639794100952)",MIDTOWN EAST,D4-ELEVATOR,24,1930,12235,440460,36,2050000,168,1-01520-0065,"118 92 STREET
New York, NY
(40.62042487691681, -74.03753963903243)",UPPER EAST SIDE (79-96),D1-ELEVATOR,26,1910,12012,513939,42.8,2520000,210,1.75,1-01388-0030,"51 73 STREET
New York, NY
(40.63449877965817, -74.03410089358506)",UPPER EAST SIDE (59-79),D1-ELEVATOR,20,1910,12321,373684,30.3,1740000,141,1
1-01370-0015,"419 58 STREET
New York, NY
(40.64170601005296, -74.01669530975953)",MIDTOWN EAST,D4-ELEVATOR,365,1975,1142297,35868125,31.4,167000000,146,1-00142-0025,"310 GREENWICH STREET
New York, NY
(40.717985519455226, -74.01052225325077)",TRIBECA,D6-ELEVATOR,2256,1975,1970736,47786000,24.25,162000000,82,3.85,1-00934-0001,"500 2 AVENUE
New York, NY
(40.74066642103418, -73.9788661178194)",KIPS BAY,D6-ELEVATOR,900,1975,829024,28788531,34.7,119000000,144,1.55
1-01370-0021,"30 SUTTON PLACE
New York, NY
(40.75827514636791, -73.960007334865)",MIDTOWN EAST,D4-ELEVATOR,48,1929,127293,3767872,29.6,17600000,138,1-01150-0041,"120 79 STREET
New York, NY
(40.629778856144696, -74.03420534036911)",UPPER WEST SIDE (59-79),D3-ELEVATOR,64,1926,114696,3364798,29.3,15700000,137,1.8,1-01203-0033,"295 CENTRAL PARK
New York, NY
(40.76785293529381, -73.9813365980509)",UPPER WEST SIDE (79-96),D3-ELEVATOR,136,1941,145476,4141606,28.5,17200000,118,2.05
1-01370-0038,"418 59 STREET
New York, NY
(40.64110987953063, -74.01732158043853)",MIDTOWN EAST,D4-ELEVATOR,76,1988,129255,4523925,35,21100000,163,1-01532-0016,"241 86 STREET
New York, NY
(40.62386249593064, -74.03262261793309)",UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4068244,39,20000000,191,1.45,,,,,,,,,,,,
1-01370-0046,"1076 1 AVENUE
New York, NY
(40.759489231107466, -73.962093761973)",MIDTOWN EAST,D4-ELEVATOR,129,1929,127607,4006859,31.4,18700000,147,1-01369-0045,"1058 1 AVENUE
New York, NY
(40.75879675314491, -73.96257040264851)",MIDTOWN EAST,D6-ELEVATOR,130,1929,140000,4392685,31.4,20500000,146,0.05,1-01230-0043,"2290 BROADWAY
New York, NY
(40.78622607503854, -73.97808370765392)",UPPER WEST SIDE (79-96),D6-ELEVATOR,125,1924,165452,5301704,32,24700000,149,2.05
1-01371-0014,"45 SUTTON PLACE
New York, NY
(40.75841661921273, -73.95987151955093)",MIDTOWN EAST,D4-ELEVATOR,279,1958,510547,16541722,32.4,77100000,151,1-01364-0034,"422 53 STREET
New York, NY
(40.64441836600821, -74.01374598375214)",MIDTOWN EAST,D9-ELEVATOR,295,1974,312416,9805152,31.4,45700000,146,0.15,1-01314-0021,"747 2 AVENUE
New York, NY
(40.74881427861965, -73.9729575720869)",MIDTOWN EAST,D9-ELEVATOR,276,1972,387761,13163054,33.9,61300000,158,0.8
1-01371-0038,"25 SUTTON PLACE
New York, NY
(40.758149241283775, -73.96009726706791)",MIDTOWN EAST,D4-ELEVATOR,322,1959,537750,17745750,33,82700000,154,1-01364-0034,"422 53 STREET
New York, NY
(40.64441836600821, -74.01374598375214)",MIDTOWN EAST,D9-ELEVATOR,295,1974,312416,9805152,31.4,45700000,146,0.15,1-01314-0021,"747 2 AVENUE
New York, NY
(40.74881427861965, -73.9729575720869)",MIDTOWN EAST,D9-ELEVATOR,276,1972,387761,13163054,33.9,61300000,158,0.8
1-01372-0002,"1 SUTTON PLACE
New York, NY
(40.75751971586328, -73.96056491452316)",MIDTOWN EAST,D4-ELEVATOR,43,1926,231680,6950400,30,32400000,140,1-01336-0040,"310 44 STREET
New York, NY
(40.65078435471407, -74.01072441326221)",MIDTOWN EAST,D9-ELEVATOR,328,1929,206598,7527089,36.4,35100000,170,0.7,1-01337-0006,"307 44 STREET
New York, NY
(40.65086852853291, -74.01074809080161)",MIDTOWN EAST,D9-ELEVATOR,318,1929,186255,6620366,35.5,30800000,165,0.65
1-01372-0062,"25 SUTTON PLACE
New York, NY
(40.758149241283775, -73.96009726706791)",MIDTOWN EAST,D4-ELEVATOR,14,1928,63000,2016000,32,9390000,149,1-01393-0040,"74 79 STREET
New York, NY
(40.6303893419358, -74.03609222053628)",UPPER EAST SIDE (59-79),D3-ELEVATOR,42,1899,62472,3219139,52,15800000,253,1.3,1-01517-0043,"16O 89 STREET
New York, NY
(40.623161516490065, -74.03962316739162)",UPPER EAST SIDE (79-96),D3-ELEVATOR,51,1938,64272,1688719,26.3,6990000,109,1.7
1-01372-0073,"35 SUTTON PLACE
New York, NY
(40.75844601755347, -73.95989042300118)",MIDTOWN EAST,D4-ELEVATOR,131,1960,247000,7657000,31,35700000,145,1-01416-0002,"1033 3 AVENUE
New York, NY
(40.76312249210582, -73.96543024670166)",UPPER EAST SIDE (59-79),D6-ELEVATOR,133,1967,241274,11149460,46.2,54700000,227,0.45,1-01417-0028,"1191 2 AVENUE
New York, NY
(40.76292464125936, -73.96263335519058)",UPPER EAST SIDE (59-79),D6-ELEVATOR,191,1964,207284,5897593,28.5,24400000,118,0.5
1-01373-0001,"40 RIVER ROAD
New York, NY
(40.76589784689301, -73.94621172357567)",UPPER EAST SIDE (59-79),D4-ELEVATOR,8896,1975,5026701,114106112,22.7,473000000,94,1-00972-0001,"240 1 AVENUE
New York, NY
(40.731509485134, -73.98217522328783)",KIPS BAY,D7-ELEVATOR,8800,1945,8942176,194744508,21.78,807000000,90,2.55,1-00142-0025,"310 GREENWICH STREET
New York, NY
(40.717985519455226, -74.01052225325077)",TRIBECA,D6-ELEVATOR,2256,1975,1970736,47786000,24.25,162000000,82,4.45
1-01373-0040,"501 MAIN STREET
New York, NY
(40.756053999992105, -73.9869510002884)",UPPER EAST SIDE (59-79),D4-ELEVATOR,374,1975,700000,24500000,35,51900000,74,1-01171-0129,"180 RIVERSIDE BOULEVARD
New York, NY
(40.778208722123615, -73.9885454348612)",UPPER WEST SIDE (59-79),D6-ELEVATOR,523,1998,589670,21334425,36.2,99400000,169,2.4,1-01089-0001,"640 42 STREET
New York, NY
(40.646604283737354, -74.00078274055524)",CLINTON,D8-ELEVATOR,927,1999,887879,30309173,34.1,141000000,159,2.65
1-01374-0001,"781 5 AVENUE
New York, NY
(40.76449845481062, -73.9728496534434)",UPPER EAST SIDE (59-79),D4-ELEVATOR,171,1928,314509,15882704,50,78500000,250,1-01568-0021,"1673 YORK AVENUE
New York, NY
(40.77754761745581, -73.94594193832671)",UPPER EAST SIDE (79-96),D6-ELEVATOR,385,1974,315710,15495147,49.1,76100000,241,1.6,1-01424-0001,"201 69 STREET
New York, NY
(40.63656136666941, -74.02862500714834)",UPPER EAST SIDE (59-79),D6-ELEVATOR,309,1927,316500,16516061,52,81100000,256,0.65
1-01374-0037,"510 PARK AVENUE
New York, NY
(40.76338329549429, -73.96959410769733)",UPPER EAST SIDE (59-79),D4-ELEVATOR,30,1925,132926,5888621,44.3,28900000,217,1-01516-0052,"16O 88 STREET
New York, NY
(40.6240599540123, -74.0401992893586)",UPPER EAST SIDE (79-96),D6-ELEVATOR,154,1963,128132,3830555,29.9,17800000,139,1.4,,,,,,,,,,,,
1-01374-0069,"785 5 AVENUE
New York, NY
(40.764723285317984, -73.97267878225784)",UPPER EAST SIDE (59-79),D4-ELEVATOR,68,1963,174779,5767707,33,26900000,154,1-01418-0045,"1081 3 AVENUE
New York, NY
(40.76448046837004, -73.96444099246946)",UPPER EAST SIDE (59-79),D6-ELEVATOR,116,1968,174273,7529991,43.2,37000000,212,0.45,1-01421-0005,"205 66 STREET
New York, NY
(40.77489595992063, -73.98451809793887)",UPPER EAST SIDE (59-79),D7-ELEVATOR,257,1880,170424,5105568,30,23800000,140,0.55
1-01376-0037,"550 PARK AVENUE
New York, NY
(40.764642346335336, -73.96866780600715)",UPPER EAST SIDE (59-79),D4-ELEVATOR,39,1917,156390,6114849,39.1,30000000,192,1-01553-0027,"1749 1 AVENUE
New York, NY
(40.77981390896963, -73.94720998238807)",UPPER EAST SIDE (79-96),D6-ELEVATOR,165,2002,164384,6236286,37.9,29000000,176,1.55,1-01516-0013,"1290 LEXINGTON AVENUE
New York, NY
(40.78034450896689, -73.95493515861972)",UPPER EAST SIDE (79-96),D6-ELEVATOR,123,1962,151184,4670380,30.9,21800000,144,1.3
1-01376-0051,"681 MADISON AVENUE
New York, NY
(40.765253885315246, -73.97020564667724)",UPPER EAST SIDE (59-79),D4-ELEVATOR,98,1958,163787,5314888,32.4,24800000,151,1-01447-0023,"1347 1 AVENUE
New York, NY
(40.76801480394522, -73.95585246708964)",UPPER EAST SIDE (59-79),D6-ELEVATOR,145,1962,165527,4826057,29.2,22500000,136,0.7,1-01427-0028,"1393 2 AVENUE
New York, NY
(40.769273854786206, -73.95799285351939)",UPPER EAST SIDE (59-79),D6-ELEVATOR,149,1964,166432,5750346,34.6,26800000,161,0.65
1-01377-0001,"810 5 AVENUE
New York, NY
(40.76627911242866, -73.97151865684003)",UPPER EAST SIDE (59-79),D4-ELEVATOR,12,1926,67465,2529937,37.5,11800000,175,1-01517-0043,"16O 89 STREET
New York, NY
(40.623161516490065, -74.03962316739162)",UPPER EAST SIDE (79-96),D3-ELEVATOR,51,1938,64272,1688719,26.3,6990000,109,1.35,1-01393-0040,"74 79 STREET
New York, NY
(40.6303893419358, -74.03609222053628)",UPPER EAST SIDE (59-79),D3-ELEVATOR,42,1899,62472,3219139,52,15800000,253,0.8
1-01377-0003,"812 5 AVENUE
New York, NY
(40.76642300395332, -73.97141073819654)",UPPER EAST SIDE (59-79),D4-ELEVATOR,30,1963,89890,2966370,33,13800000,154,1-01431-0016,"231 76 STREET
New York, NY
(40.63122145913158, -74.02989700010902)",UPPER EAST SIDE (59-79),D3-ELEVATOR,90,1938,82065,1892995,23.07,7840000,96,0.8,1-01490-0122,"555 78 STREET
New York, NY
(40.626474707902744, -74.02224498652554)",UPPER EAST SIDE (59-79),D3-ELEVATOR,87,1940,75854,2827503,37.3,13200000,174,1.15
1-01377-0029,"43 62 STREET
New York, NY
(40.642152003498225, -74.02361349727478)",UPPER EAST SIDE (59-79),D4-ELEVATOR,24,1915,55639,2292326,41.2,11300000,203,1-01453-0021,"353 78 STREET
New York, NY
(40.628960395409315, -74.02716051517167)",UPPER EAST SIDE (59-79),D6-ELEVATOR,67,1986,53662,1763333,32.9,8210000,153,0.9,1-01531-0028,"244 86 STREET
New York, NY
(40.62378553924744, -74.03253948787948)",UPPER EAST SIDE (79-96),D7-ELEVATOR,40,1920,54763,2285177,41.7,11200000,205,1.2
1-01377-0040,"570 PARK AVENUE
New York, NY
(40.765262878535566, -73.96820915177221)",UPPER EAST SIDE (59-79),D4-ELEVATOR,56,1916,141978,5991471,42.2,29400000,207,1-01511-0033,"1450 3 AVENUE
New York, NY
(40.77657634966414, -73.9556096501417)",UPPER EAST SIDE (79-96),D6-ELEVATOR,94,1961,147534,3908339,26.5,16200000,110,1.05,,,,,,,,,,,,
1-01378-0001,"820 5 AVENUE
New York, NY
(40.76695360395064, -73.97102402972394)",UPPER EAST SIDE (59-79),D4-ELEVATOR,12,1916,116000,4779200,41.2,23500000,203,1-01473-0038,"420 79 STREET
New York, NY
(40.62761683332274, -74.02571678644321)",UPPER EAST SIDE (59-79),D3-ELEVATOR,112,1959,113820,3563601,31.3,16600000,146,1,1-01418-0011,"225 63 STREET
New York, NY
(40.64147008180348, -74.02400593511875)",UPPER EAST SIDE (59-79),D6-ELEVATOR,152,1962,105282,4393565,41.7,21600000,205,0.4
1-01378-0033,"580 PARK AVENUE
New York, NY
(40.76580247175315, -73.96782244329961)",UPPER EAST SIDE (59-79),D4-ELEVATOR,53,1923,183919,6124502,33.3,28500000,155,1-01463-0021,"1273 YORK AVENUE
New York, NY
(40.76459738023385, -73.95538481963439)",UPPER EAST SIDE (59-79),D9-ELEVATOR,213,1957,182345,5682659,31.2,26500000,145,0.65,,,,,,,,,,,,
1-01378-0048,"721 MADISON AVENUE
New York, NY
(40.766539915817134, -73.96925236532621)",UPPER EAST SIDE (59-79),D4-ELEVATOR,31,1910,106163,4373915,41.2,21500000,203,1-01494-0015,"1094 MADISON AVENUE
New York, NY
(40.77860881745033, -73.96044800265935)",UPPER EAST SIDE (79-96),D6-ELEVATOR,112,1911,106947,5988708,56,29400000,275,0.95,1-01415-0021,"1143 2 AVENUE
New York, NY
(40.761566664995144, -73.96364059586335)",UPPER EAST SIDE (59-79),D7-ELEVATOR,108,1940,103304,2969207,28.7,12300000,119,0.35
1-01378-0070,"825 5 AVENUE
New York, NY
(40.767160448017364, -73.97088013819922)",UPPER EAST SIDE (59-79),D4-ELEVATOR,65,1927,130923,5524950,42.2,27100000,207,1-01516-0052,"16O 88 STREET
New York, NY
(40.6240599540123, -74.0401992893586)",UPPER EAST SIDE (79-96),D6-ELEVATOR,154,1963,128132,3830555,29.9,17800000,139,1.25,,,,,,,,,,,,
1-01379-0001,"834 5 AVENUE
New York, NY
(40.7676460819132, -73.97054738904836)",UPPER EAST SIDE (59-79),D4-ELEVATOR,24,1931,187270,6554450,35,30500000,163,1-01463-0021,"1273 YORK AVENUE
New York, NY
(40.76459738023385, -73.95538481963439)",UPPER EAST SIDE (59-79),D9-ELEVATOR,213,1957,182345,5682659,31.2,26500000,145,0.7,,,,,,,,,,,,
1-01379-0021,"29 64 STREET
New York, NY
(40.64109529294325, -74.02489573372846)",UPPER EAST SIDE (59-79),D4-ELEVATOR,46,1922,104075,3590587,34.5,16700000,160,1-01532-0016,"241 86 STREET
New York, NY
(40.62386249593064, -74.03262261793309)",UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4068244,39,20000000,191,1.15,1-01415-0021,"1143 2 AVENUE
New York, NY
(40.761566664995144, -73.96364059586335)",UPPER EAST SIDE (59-79),D7-ELEVATOR,108,1940,103304,2969207,28.7,12300000,119,0.35
1-01379-0051,"30 65 STREET
New York, NY
(40.640527472243384, -74.02561148512606)",UPPER EAST SIDE (59-79),D4-ELEVATOR,65,1962,147121,4319472,29.4,20100000,137,1-01511-0033,"1450 3 AVENUE
New York, NY
(40.77657634966414, -73.9556096501417)",UPPER EAST SIDE (79-96),D6-ELEVATOR,94,1961,147534,3908339,26.5,16200000,110,0.95,,,,,,,,,,,,
1-01380-0023,"27 65 STREET
New York, NY
(40.64057082987278, -74.02556725025266)",UPPER EAST SIDE (59-79),D4-ELEVATOR,87,1963,143840,4746720,33,22100000,154,1-01511-0033,"1450 3 AVENUE
New York, NY
(40.77657634966414, -73.9556096501417)",UPPER EAST SIDE (79-96),D6-ELEVATOR,94,1961,147534,3908339,26.5,16200000,110,0.9,,,,,,,,,,,,
1-01380-0033,"55 65 STREET
New York, NY
(40.640499819403416, -74.02545087198342)",UPPER EAST SIDE (59-79),D4-ELEVATOR,36,1910,30800,1170400,38,5450000,177,1-01350-0035,"330 58 STREET
New York, NY
(40.642734310182675, -74.01853069976448)",MIDTOWN EAST,D1-ELEVATOR,34,1939,30225,776135,25.7,3210000,106,0.6,1-01412-0012,"117 77 STREET
New York, NY
(40.63119988792541, -74.03323861821623)",UPPER EAST SIDE (59-79),D3-ELEVATOR,40,1929,29500,1405566,47.6,6900000,234,0.6
1-01380-0035,"620 PARK AVENUE
New York, NY
(40.766917631069475, -73.96700406025292)",UPPER EAST SIDE (59-79),D4-ELEVATOR,18,1924,64234,2774908,43.2,13600000,212,1-01517-0058,"1328 LEXINGTON AVENUE
New York, NY
(40.78119886489475, -73.95431462641955)",UPPER EAST SIDE (79-96),D7-ELEVATOR,60,1936,64344,2414129,37.5,11200000,174,1.15,1-01387-0056,"900 MADISON AVENUE
New York, NY
(40.772241617482905, -73.96508850433054)",UPPER EAST SIDE (59-79),D6-ELEVATOR,65,1939,66731,2882037,43.2,14100000,211,0.35
1-01380-0039,"630 PARK AVENUE
New York, NY
(40.767160448017364, -73.96683318906736)",UPPER EAST SIDE (59-79),D4-ELEVATOR,37,1917,104092,4554025,43.8,22400000,215,1-01532-0016,"241 86 STREET
New York, NY
(40.62386249593064, -74.03262261793309)",UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4068244,39,20000000,191,1.1,1-01415-0021,"1143 2 AVENUE
New York, NY
(40.761566664995144, -73.96364059586335)",UPPER EAST SIDE (59-79),D7-ELEVATOR,108,1940,103304,2969207,28.7,12300000,119,0.4
1-01380-0069,"845 5 AVENUE
New York, NY
(40.768464464959834, -73.96996282972935)",UPPER EAST SIDE (59-79),D4-ELEVATOR,17,1920,94479,3684681,39,18100000,192,1-01431-0016,"231 76 STREET
New York, NY
(40.63122145913158, -74.02989700010902)",UPPER EAST SIDE (59-79),D3-ELEVATOR,90,1938,82065,1892995,23.07,7840000,96,0.7,1-01490-0122,"555 78 STREET
New York, NY
(40.626474707902744, -74.02224498652554)",UPPER EAST SIDE (59-79),D3-ELEVATOR,87,1940,75854,2827503,37.3,13200000,174,1.05
1-01381-0001,"1 66 STREET
New York, NY
(40.772472277034865, -73.97881594041883)",UPPER EAST SIDE (59-79),D4-ELEVATOR,106,1949,153525,5066325,33,23600000,154,1-01438-0049,"1218 2 AVENUE
New York, NY
(40.76359913278134, -73.962156714515)",UPPER EAST SIDE (59-79),D9-ELEVATOR,105,1996,142209,9297636,65,45600000,321,0.55,1-01438-0006,"305 63 STREET
New York, NY
(40.6398201364656, -74.02125221006122)",UPPER EAST SIDE (59-79),D9-ELEVATOR,111,1931,164567,7457815,45.3,36600000,222,0.55
1-01381-0025,"53 66 STREET
New York, NY
(40.77306886158994, -73.98021993264244)",UPPER EAST SIDE (59-79),D4-ELEVATOR,28,1924,80985,3417567,42.2,16800000,207,1-01517-0050,"1329 LEXINGTON AVENUE
New York, NY
(40.78120785811501, -73.95431462641955)",UPPER EAST SIDE (79-96),D6-ELEVATOR,98,1929,80351,3305454,41.1,16200000,202,1.15,1-01510-0020,"1195 LEXINGTON AVENUE
New York, NY
(40.77647742424091, -73.95777701623234)",UPPER EAST SIDE (79-96),D7-ELEVATOR,61,1987,78874,5429922,69,26700000,339,0.8
1-01381-0035,"640 PARK AVENUE
New York, NY
(40.767529170049386, -73.96657238567889)",UPPER EAST SIDE (59-79),D4-ELEVATOR,14,1914,95615,4183156,43.7,20500000,214,1-01517-0020,"1327 LEXINGTON AVENUE
New York, NY
(40.78095604794686, -73.95449449082537)",UPPER EAST SIDE (79-96),D6-ELEVATOR,97,1927,87192,2247303,25.8,9310000,107,1.15,1-01415-0021,"1143 2 AVENUE
New York, NY
(40.761566664995144, -73.96364059586335)",UPPER EAST SIDE (59-79),D7-ELEVATOR,108,1940,103304,2969207,28.7,12300000,119,0.4
1-01381-0038,"650 PARK AVENUE
New York, NY
(40.76775400055669, -73.96640151449333)",UPPER EAST SIDE (59-79),D4-ELEVATOR,102,1962,223000,7136000,32,33200000,149,1-01560-0021,"1511 YORK AVENUE
New York, NY
(40.77228658358439, -73.94977305017153)",UPPER EAST SIDE (79-96),D6-ELEVATOR,156,1966,223798,4787529,21.39,19800000,88,0.9,1-01532-0004,"1533 3 AVENUE
New York, NY
(40.77930129541295, -73.95363114167725)",UPPER EAST SIDE (79-96),D6-ELEVATOR,179,1991,222000,7937971,35.8,37000000,167,1.05
1-01381-0069,"2 67 STREET
New York, NY
(40.63958497839584, -74.03030224887618)",UPPER EAST SIDE (59-79),D4-ELEVATOR,15,1928,93515,3553570,38,16600000,178,1-01490-0122,"555 78 STREET
New York, NY
(40.626474707902744, -74.02224498652554)",UPPER EAST SIDE (59-79),D3-ELEVATOR,87,1940,75854,2827503,37.3,13200000,174,1.05,1-01431-0016,"231 76 STREET
New York, NY
(40.63122145913158, -74.02989700010902)",UPPER EAST SIDE (59-79),D3-ELEVATOR,90,1938,82065,1892995,23.07,7840000,96,0.65
1-01382-0001,"857 5 AVENUE
New York, NY
(40.76937278020944, -73.96927934498706)",UPPER EAST SIDE (59-79),D4-ELEVATOR,19,1962,72930,2552550,35,11900000,163,1-01437-0041,"330 63 STREET
New York, NY
(40.63961322883947, -74.02102085533744)",UPPER EAST SIDE (59-79),D1-ELEVATOR,90,1949,70992,2205767,31.1,10300000,145,0.6,,,,,,,,,,,,
1-01382-0036,"660 PARK AVENUE
New York, NY
(40.76815869546988, -73.96611373144395)",UPPER EAST SIDE (59-79),D4-ELEVATOR,13,1926,62935,2655857,42.2,13000000,207,1-01509-0020,"151 80 STREET
New York, NY
(40.62892422246983, -74.033804332886)",UPPER EAST SIDE (79-96),D6-ELEVATOR,52,1922,57666,3786579,66,18600000,323,0.7,1-01448-0001,"1404 2 AVENUE
New York, NY
(40.76960660393706, -73.95775003657144)",UPPER EAST SIDE (59-79),D6-ELEVATOR,66,1966,56980,1633157,28.7,6760000,119,0.55
1-01382-0065,"6 68 STREET
New York, NY
(40.639676631873904, -74.0354352299216)",UPPER EAST SIDE (59-79),D4-ELEVATOR,14,1920,21920,964480,44,4730000,216,1-01448-0037,"334 74 STREET
New York, NY
(40.63190412102393, -74.02657357270321)",UPPER EAST SIDE (59-79),D3-ELEVATOR,35,1914,20490,952763,46.5,4680000,228,0.6,1-01512-0030,"16S 83 STREET
New York, NY
(40.62782952412489, -74.03926015161112)",UPPER EAST SIDE (79-96),D1-ELEVATOR,40,1929,22990,963233,41.9,4730000,206,0.85
1-01382-0069,"860 5 AVENUE
New York, NY
(40.7695706310559, -73.96912646024208)",UPPER EAST SIDE (59-79),D4-ELEVATOR,86,1950,306573,11680431,38.1,57300000,187,1-01560-0001,"1540 1 AVENUE
New York, NY
(40.77336577001955, -73.95193142304186)",UPPER EAST SIDE (79-96),D6-ELEVATOR,314,1980,302049,13041460,43.2,64000000,212,0.95,1-01563-0004,"1608 1 AVENUE
New York, NY
(40.77527233272167, -73.95054646711674)",UPPER EAST SIDE (79-96),D6-ELEVATOR,182,1994,302854,13273212,43.8,65200000,215,1.05
1-01383-0001,"870 5 AVENUE
New York, NY
(40.770047271731414, -73.96878471787096)",UPPER EAST SIDE (59-79),D4-ELEVATOR,102,1949,235448,9206016,39.1,45200000,192,1-01512-0040,"1482 3 AVENUE
New York, NY
(40.777331780168765, -73.95506106370385)",UPPER EAST SIDE (79-96),D6-ELEVATOR,185,1963,224000,7022973,31.4,32700000,146,0.8,1-01532-0004,"1533 3 AVENUE
New York, NY
(40.77930129541295, -73.95363114167725)",UPPER EAST SIDE (79-96),D6-ELEVATOR,179,1991,222000,7937971,35.8,37000000,167,1
1-01383-0069,"875 5 AVENUE
New York, NY
(40.77036203444169, -73.96855089414333)",UPPER EAST SIDE (59-79),D4-ELEVATOR,126,1940,224000,8982400,40.1,44100000,197,1-01512-0040,"1482 3 AVENUE
New York, NY
(40.777331780168765, -73.95506106370385)",UPPER EAST SIDE (79-96),D6-ELEVATOR,185,1963,224000,7022973,31.4,32700000,146,0.8,1-01391-0002,"952 5 AVENUE
New York, NY
(40.77532943026469, -73.96490422843222)",UPPER EAST SIDE (59-79),D3-ELEVATOR,38,1923,39030,1719463,44.1,8440000,216,0.4
1-01384-0001,"880 5 AVENUE
New York, NY
(40.77077572257514, -73.96824512465338)",UPPER EAST SIDE (59-79),D4-ELEVATOR,170,1948,322346,12603728,39.1,61900000,192,1-01424-0001,"201 69 STREET
New York, NY
(40.63656136666941, -74.02862500714834)",UPPER EAST SIDE (59-79),D6-ELEVATOR,309,1927,316500,16516061,52,81100000,256,0.4,1-01541-0001,"1695 3 AVENUE
New York, NY
(40.78487709199459, -73.94955721288454)",UPPER EAST SIDE (79-96),D6-ELEVATOR,387,1985,329850,12469436,37.8,58100000,176,1.4
1-01384-0010,"3 69 STREET
New York, NY
(40.638807579623716, -74.03582880708115)",UPPER EAST SIDE (59-79),D4-ELEVATOR,32,1938,62100,2608200,42,12800000,206,1-01393-0040,"74 79 STREET
New York, NY
(40.6303893419358, -74.03609222053628)",UPPER EAST SIDE (59-79),D3-ELEVATOR,42,1899,62472,3219139,52,15800000,253,0.45,1-01517-0043,"16O 89 STREET
New York, NY
(40.623161516490065, -74.03962316739162)",UPPER EAST SIDE (79-96),D3-ELEVATOR,51,1938,64272,1688719,26.3,6990000,109,1
