MANHATTAN CONDOMINIUM PROPERTY Boro-Block-Lot,MANHATTAN CONDOMINIUM PROPERTY Condo Section,MANHATTAN CONDOMINIUM PROPERTY Address,MANHATTAN CONDOMINIUM PROPERTY Neighborhood,MANHATTAN CONDOMINIUM PROPERTY Building Classification,MANHATTAN CONDOMINIUM PROPERTY Total Units,MANHATTAN CONDOMINIUM PROPERTY Year Built,MANHATTAN CONDOMINIUM PROPERTY Gross SqFt,MANHATTAN CONDOMINIUM PROPERTY Est. Gross Income,MANHATTAN CONDOMINIUM PROPERTY Gross Income per SqFt,MANHATTAN CONDOMINIUM PROPERTY Full Market Value,MANHATTAN CONDOMINIUM PROPERTY Market Value per SqFt, COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1  Neighborhood,COMPARABLE RENTAL 1  Building Classification,COMPARABLE RENTAL 1  Total Units,COMPARABLE RENTAL 1  Year Built,COMPARABLE RENTAL 1  Gross SqFt,COMPARABLE RENTAL 1  Est. Gross Income,COMPARABLE RENTAL 1  Gross Income per SqFt,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1  Market Value per SqFt,COMPARABLE RENTAL 1  Dist. from Coop in miles,COMPARABLE RENTAL 2  Boro-Block-Lot,COMPARABLE RENTAL 2  Address,COMPARABLE RENTAL 2  Neighborhood,COMPARABLE RENTAL 2  Building Classification,COMPARABLE RENTAL 2  Total Units,COMPARABLE RENTAL 2  Year Built,COMPARABLE RENTAL 2  Gross SqFt,COMPARABLE RENTAL 2  Est. Gross Income,COMPARABLE RENTAL 2  Gross Income per SqFt,COMPARABLE RENTAL 2  Full Market Value,COMPARABLE RENTAL 2  Market Value per SqFt,COMPARABLE RENTAL 2  Dist. from Coop in miles
1-00624-7503,439-R1,302 WEST 12 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,128,1910,138934,3750000,27,18000004,130,1-00631-0001,669 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,144,1930,137589,4514830,32.8,21600000,157,0.3,1-00765-0035,78 7 AVENUE,CHELSEA,D7-ELEVATOR,121,1940,128350,3235048,25.2,14000000,109,0.3
1-00624-7504,640-R1,419 BLEECKER STREET,GREENWICH VILLAGE-WEST,R9-CONDOPS,87,1939,75154,2440000,32.5,11200000,149,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.25,1-00590-0022,12 JONES STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,1765933,31.1,8460000,149,0.4
1-00625-7501,363-R1,299 WEST 12 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,182,1930,159268,4100000,25.7,17799998,112,1-00631-0001,669 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,144,1930,137589,4514830,32.8,21600000,157,0.3,1-00765-0035,78 7 AVENUE,CHELSEA,D7-ELEVATOR,121,1940,128350,3235048,25.2,14000000,109,0.3
1-00629-7501,469-R1,321 WEST 13 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,21,1907,30312,1060000,35,5080000,168,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.4,1-00590-0022,12 JONES STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,1765933,31.1,8460000,149,0.55
1-00629-7502,544-R1,350 WEST 14 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,49,1962,32863,985000,30,4720001,144,1-00909-0046,216 EAST 29 STREET,MURRAY HILL,D9-ELEVATOR,54,1960,24600,567000,23.05,2460000,100,1.3,1-00925-0060,304 EAST 20 STREET,KIPS BAY,D9-ELEVATOR,70,1948,56310,1846482,32.8,8840000,157,1.25
1-00629-7503,1057-R1,345 WEST 13 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,47,1920,123881,4950000,40,24800002,200,1-00545-0059,752 BROADWAY,GREENWICH VILLAGE-CENTRAL,D5-ELEVATOR,180,1909,147773,7431981,50,37300000,252,0.9,1-00631-0001,669 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,144,1930,137589,4514830,32.8,21600000,157,0.45
1-00629-7504,1120-R1,77 8 AVENUE,GREENWICH VILLAGE-WEST,R4-ELEVATOR,11,1920,23425,870000,37.1,4359999,186,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.4,1-00593-0036,24 CHRISTOPHER STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,69,1930,48531,2065000,42.6,10400000,214,0.45
1-00631-7501,18-R1,712 GREENWICH STREET,GREENWICH VILLAGE-WEST,R9-CONDOPS,20,1910,53943,1590000,29.5,7620000,141,1-00791-0078,91 7 AVENUE,CHELSEA,D9-ELEVATOR,69,1920,62400,1950326,31.3,9340000,150,0.65,1-00590-0022,12 JONES STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,1765933,31.1,8460000,149,0.35
1-00631-7502,376-R1,677 WASHINGTON STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,77,1987,73176,2600000,35.5,12499999,171,1-00732-0058,444 WEST 35 STREET,JAVITS CENTER,D1-ELEVATOR,86,1989,64449,2438002,37.8,12200000,189,1.5,1-00768-0059,238 WEST 19 STREET,CHELSEA,D9-ELEVATOR,202,1986,157364,4445869,28.3,21300000,135,0.7
1-00635-7501,158-R1,33 BETHUNE STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,24,1930,42407,1450000,34.2,6949997,164,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.15,1-00590-0032,162 WEST 4 STREET,GREENWICH VILLAGE-WEST,C7-WALK-UP,19,1910,11666,618000,53,3100000,266,0.45
1-00636-7501,1011-R1,296 WEST 10 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,24,1997,38871,1740000,44.8,8729999,225,1-00640-0021,756 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3050629,39.9,15300000,200,0.3,1-00557-0022,70 EAST 12 STREET,GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,62,1987,42000,2034287,48.4,10200000,243,0.95
1-00636-7502,1542-R1,3 WEEHAWKEN STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,20,1900,11852,430000,36.3,2160003,182,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.15,1-00558-0018,122 EAST 13 STREET,GREENWICH VILLAGE-CENTRAL,D3-ELEVATOR,16,1900,10225,378501,37,1900000,186,1.05
1-00637-7501,301-R1,155 PERRY STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,32,1913,48708,0,0,8320002,171,1-00570-0008,6 EAST 13 STREET,GREENWICH VILLAGE-CENTRAL,D5-ELEVATOR,54,1900,49408,1935888,39.2,9710000,197,0.8,1-00590-0022,12 JONES STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,1765933,31.1,8460000,149,0.45
1-00637-7502,473-R1,366 WEST 11 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,81,1987,60200,2230000,37,11200000,186,1-00732-0058,444 WEST 35 STREET,JAVITS CENTER,D1-ELEVATOR,86,1989,64449,2438002,37.8,12200000,189,1.45,1-00754-0019,337 WEST 30 STREET,FASHION,D1-ELEVATOR,37,1987,24617,585300,23.78,2540000,103,1.25
1-00637-7504,1229-R1,176 PERRY STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,23,2001,88141,4250000,48.2,21300000,242,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.7,1-00640-0021,756 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3050629,39.9,15300000,200,0.15
1-00637-7505,1453-R1,165 CHARLES STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,29,2004,72225,3250000,45,16299994,226,1-00640-0021,756 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3050629,39.9,15300000,200,0.2,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.75
1-00638-7501,576-R1,164 BANK STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,24,1988,21991,770000,35,3690002,168,1-00716-0055,434 WEST 19 STREET,CHELSEA,D1-ELEVATOR,40,1986,21000,609640,29,2920000,139,0.6,1-00586-0045,29 7 AVENUE SOUTH,GREENWICH VILLAGE-WEST,D9-ELEVATOR,15,1998,25542,992000,38.8,4970000,195,0.45
1-00638-7502,1211-R1,359 WEST 11 STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,18,1999,39213,1600000,40.8,8020000,205,1-00586-0045,29 7 AVENUE SOUTH,GREENWICH VILLAGE-WEST,D9-ELEVATOR,15,1998,25542,992000,38.8,4970000,195,0.45,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.8
1-00641-7501,329-R1,88 JANE STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,27,1910,20546,650000,31.6,3036550,148,1-00642-0012,110 HORATIO STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,33,1900,26250,1182988,45.1,5930000,226,0.1,1-00590-0022,12 JONES STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,1765933,31.1,8460000,149,0.5
1-00642-7502,1066-R1,99 JANE STREET,GREENWICH VILLAGE-WEST,R4-ELEVATOR,84,1997,147335,6000000,40.7,30100004,204,1-00640-0021,756 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3050629,39.9,15300000,200,0.1,1-00734-0037,400 WEST 37 STREET,JAVITS CENTER,D7-ELEVATOR,261,2002,214594,7876952,36.7,39500000,184,1.3
1-00643-7501,314-R1,77 HORATIO STREET,GREENWICH VILLAGE-WEST,R2-WALK-UP,12,1910,11270,340000,30.2,1629999,145,1-00592-0080,125 WEST WASHINGTON PLACE,GREENWICH VILLAGE-WEST,D1-ELEVATOR,30,1926,17688,491000,27.8,2350000,133,0.5,1-00643-0038,807 WASHINGTON STREET,GREENWICH VILLAGE-WEST,C4-WALK-UP,12,1920,10764,584000,54,2930000,272,0
1-00693-7501,1134-R1,532 WEST 22 STREET,CHELSEA,R4-ELEVATOR,12,1930,28207,990000,35.1,4740003,168,1-00722-0043,241 9 AVENUE,CHELSEA,D6-ELEVATOR,43,1929,30500,1346235,44.1,6750000,221,0.25,1-00791-0078,91 7 AVENUE,CHELSEA,D9-ELEVATOR,69,1920,62400,1950326,31.3,9340000,150,0.7
1-00694-7501,964-R1,525 WEST 22 STREET,CHELSEA,R4-ELEVATOR,30,1930,72274,2250000,31.1,10800002,149,1-00791-0078,91 7 AVENUE,CHELSEA,D9-ELEVATOR,69,1920,62400,1950326,31.3,9340000,150,0.75,1-00632-0031,133 CHARLES STREET,GREENWICH VILLAGE-WEST,D5-ELEVATOR,50,1896,34504,1230637,35.7,5890000,171,0.9
1-00695-7503,1466-R1,555 WEST 23 STREET,CHELSEA,R4-ELEVATOR,336,2005,272102,11750000,43.2,58899994,216,1-00796-0048,120 WEST 21 STREET,CHELSEA,D8-ELEVATOR,213,2000,174621,5216350,29.9,25000000,143,0.7,1-00602-0010,600 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D6-ELEVATOR,137,2003,109060,5481138,50,27500000,252,1.2
1-00695-7504,1523-R1,231 10 AVENUE,CHELSEA,R4-ELEVATOR,22,2004,49658,2300000,46.3,11499999,232,1-00640-0021,756 WASHINGTON STREET,GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3050629,39.9,15300000,200,0.75,1-00797-0074,160 WEST 22 STREET,CHELSEA,D1-ELEVATOR,49,2000,41423,1272600,30.7,6100000,147,0.7
1-00695-7505,1752-R1,519 WEST 23 STREET,CHELSEA,R4-ELEVATOR,11,2005,24000,1050000,43.8,5270000,220,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.25,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.2
1-00714-7501,1900-R1,450 WEST 17 STREET,CHELSEA,R4-ELEVATOR,181,2006,173100,7443300,43,37299980,215,1-00695-0015,527 WEST 23 STREET,CHELSEA,D6-ELEVATOR,325,2001,300000,13053000,43.5,65500000,218,0.35,1-00775-0044,200 WEST 26 STREET,CHELSEA,D8-ELEVATOR,234,2000,264000,10318466,39.1,51700000,196,0.55
1-00714-7501,1900-R2,450 WEST 17 STREET,CHELSEA,R4-ELEVATOR,288,2006,264402,11369286,43,54000442,204,1-00695-0015,527 WEST 23 STREET,CHELSEA,D6-ELEVATOR,325,2001,300000,13053000,43.5,65500000,218,0.35,1-00775-0044,200 WEST 26 STREET,CHELSEA,D8-ELEVATOR,234,2000,264000,10318466,39.1,51700000,196,0.55
1-00716-7501,1477-R1,444 WEST 19 STREET,CHELSEA,R4-ELEVATOR,42,1900,49892,2195248,44,11000012,220,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.04,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.2
1-00716-7502,1566-R1,452 WEST 19 STREET,CHELSEA,R4-ELEVATOR,20,1920,22920,916800,40,4600003,201,1-00722-0043,241 9 AVENUE,CHELSEA,D6-ELEVATOR,43,1929,30500,1346235,44.1,6750000,221,0.3,1-00738-0014,337 WEST 14 STREET,CHELSEA,D7-ELEVATOR,29,1900,28821,653000,22.66,2840000,99,0.25
1-00716-7503,1871-R1,447 WEST 18 STREET,CHELSEA,R4-ELEVATOR,43,2007,73263,3150309,43,16695367,228,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.04,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.2
1-00717-7501,572-R1,445 WEST 19 STREET,CHELSEA,R4-ELEVATOR,71,1989,54355,2391620,44,11999985,221,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.15
1-00720-7501,228-R1,420 WEST 23 STREET,CHELSEA,R4-ELEVATOR,39,1985,37431,1497240,40,7509994,201,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0,1-00722-0043,241 9 AVENUE,CHELSEA,D6-ELEVATOR,43,1929,30500,1346235,44.1,6750000,221,0.1
1-00720-7502,368-R1,468 WEST 23 STREET,CHELSEA,R4-ELEVATOR,11,1900,8408,395176,47,1980003,235,1-00800-0020,135 WEST 24 STREET,CHELSEA,D6-ELEVATOR,24,1901,12609,615608,48.8,3090000,245,0.5,,,,,,,,,,,,
1-00721-7501,443-R1,465 WEST 23 STREET,CHELSEA,R9-CONDOPS,713,1920,616965,25912530,42,123000000,199,1-00695-0015,527 WEST 23 STREET,CHELSEA,D6-ELEVATOR,325,2001,300000,13053000,43.5,65500000,218,0.15,1-00775-0044,200 WEST 26 STREET,CHELSEA,D8-ELEVATOR,234,2000,264000,10318466,39.1,51700000,196,0.35
1-00722-7501,1819-R1,420 WEST 25 STREET,CHELSEA,R4-ELEVATOR,79,1912,97500,3705000,38,18600000,191,1-00764-0042,72 7 AVENUE,CHELSEA,D6-ELEVATOR,113,1931,109669,3006000,27.4,14400000,131,0.6,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.35
1-00723-7501,1499-R1,263 9 AVENUE,CHELSEA,R4-ELEVATOR,52,1914,96088,3651344,38,18299997,190,1-00764-0042,72 7 AVENUE,CHELSEA,D6-ELEVATOR,113,1931,109669,3006000,27.4,14400000,131,0.6,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.35
1-00734-7501,54-R1,438 WEST 37 STREET,JAVITS CENTER,R4-ELEVATOR,52,1915,110799,3213171,29,15400006,139,1-00734-0037,400 WEST 37 STREET,JAVITS CENTER,D7-ELEVATOR,261,2002,214594,7876952,36.7,39500000,184,0,1-00754-0001,363 WEST 30 STREET,FASHION,D8-ELEVATOR,80,2000,82853,2256608,27.2,10800000,130,0.35
1-00738-7501,615-R1,85 8 AVENUE,CHELSEA,R9-CONDOPS,117,1973,110995,3670000,33.1,16800000,151,1-00925-0060,304 EAST 20 STREET,KIPS BAY,D9-ELEVATOR,70,1948,56310,1846482,32.8,8840000,157,1.2,1-00939-0038,340 EAST 34 STREET,KIPS BAY,D7-ELEVATOR,201,1962,142260,6566106,46.2,32900000,231,1.5
1-00738-7502,1326-R1,366 WEST 15 STREET,CHELSEA,R4-ELEVATOR,22,1930,37402,1250000,33.4,5990005,160,1-00722-0043,241 9 AVENUE,CHELSEA,D6-ELEVATOR,43,1929,30500,1346235,44.1,6750000,221,0.5,1-00791-0078,91 7 AVENUE,CHELSEA,D9-ELEVATOR,69,1920,62400,1950326,31.3,9340000,150,0.35
1-00742-7501,142-R1,305 WEST 18 STREET,CHELSEA,R4-ELEVATOR,60,1950,52698,1490000,28.3,7139994,135,1-00909-0046,216 EAST 29 STREET,MURRAY HILL,D9-ELEVATOR,54,1960,24600,567000,23.05,2460000,100,1.15,1-00925-0060,304 EAST 20 STREET,KIPS BAY,D9-ELEVATOR,70,1948,56310,1846482,32.8,8840000,157,1.2
1-00745-7502,739-R1,360 WEST 22 STREET,CHELSEA,R9-CONDOPS,218,1963,196721,5600000,28.5,25600000,130,1-01416-0002,1033 3 AVENUE,UPPER EAST SIDE (59-79),D6-ELEVATOR,133,1967,241274,7643396,31.7,36600000,152,2.25,1-00559-0009,92 PARK AVENUE SOUTH,GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,220,1964,184645,8330000,45.1,41800000,226,1
1-00745-7503,1044-R1,225 8 AVENUE,CHELSEA,R9-CONDOPS,70,1998,66668,2650000,39.7,12600000,189,1-00797-0074,160 WEST 22 STREET,CHELSEA,D1-ELEVATOR,49,2000,41423,1272600,30.7,6100000,147,0.35,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.2
1-00746-7502,124-R1,344 WEST 23 STREET,CHELSEA,R4-ELEVATOR,44,1985,53937,2000000,37.1,10000002,185,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.2,1-00798-0066,142 WEST 23 STREET,CHELSEA,D9-ELEVATOR,70,1989,48680,2059714,42.3,10300000,212,0.35
1-00746-7503,206-R1,249 8 AVENUE,CHELSEA,R9-CONDOPS,221,1931,151785,4400000,29,20100000,132,1-00772-0056,208 WEST 23 STREET,CHELSEA,D6-ELEVATOR,266,1927,152342,6992142,45.9,35100000,230,0.15,1-00844-0017,31 UNION SQUARE,FLATIRON,D9-ELEVATOR,88,1902,118067,3621901,30.7,17300000,147,0.7
1-00746-7504,309-R1,305 WEST 22 STREET,CHELSEA,R4-ELEVATOR,26,1920,30908,1030000,33.3,4930000,160,1-00716-0055,434 WEST 19 STREET,CHELSEA,D1-ELEVATOR,40,1986,21000,609640,29,2920000,139,0.25,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.15
1-00746-7505,875-R1,322 WEST 23 STREET,CHELSEA,R4-ELEVATOR,11,1911,16083,590000,36.7,2960002,184,1-00764-0024,225 WEST 14 STREET,CHELSEA,D9-ELEVATOR,29,1928,17424,630983,36.2,3160000,181,0.4,1-00572-0062,39 WEST 8 STREET,GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,37,1923,16777,760605,45.3,3810000,227,0.85
1-00746-7506,1441-R1,312 WEST 23 STREET,CHELSEA,R4-ELEVATOR,77,1948,36000,1225000,34,5869998,163,1-00909-0046,216 EAST 29 STREET,MURRAY HILL,D9-ELEVATOR,54,1960,24600,567000,23.05,2460000,100,1.1,1-00927-0038,320 EAST 22 STREET,KIPS BAY,D9-ELEVATOR,94,1948,67048,2524317,37.6,12700000,189,1.2
1-00751-7501,1328-R1,360 WEST 28 STREET,CHELSEA,R4-ELEVATOR,17,2002,15480,580000,37.5,2909999,188,1-00716-0055,434 WEST 19 STREET,CHELSEA,D1-ELEVATOR,40,1986,21000,609640,29,2920000,139,0.45,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.4
1-00760-7501,1295-R1,315 WEST 36 STREET,FASHION,R4-ELEVATOR,20,1926,31962,1118670,35,5359996,168,1-00753-0078,342 9 AVENUE,CHELSEA,D6-ELEVATOR,63,1940,45000,2013584,44.7,10100000,224,0.35,1-00767-0043,128 7 AVENUE,CHELSEA,D6-ELEVATOR,65,1959,46812,1596000,34.1,7640000,163,0.95
1-00762-7501,95-R1,319 WEST 38 STREET,FASHION,R2-WALK-UP,16,1920,11685,385605,33,1850001,158,1-00761-0001,484 9 AVENUE,FASHION,C7-WALK-UP,15,1920,11434,288000,25.2,1250000,109,0.05,1-00762-0003,506 9 AVENUE,FASHION,C4-WALK-UP,20,1920,9655,251398,26,1090000,113,0
1-00764-7501,656-R1,217 WEST 14 STREET,CHELSEA,R2-WALK-UP,22,1930,16478,457264,27.7,2189996,133,1-00765-0065,242 WEST 16 STREET,CHELSEA,C4-WALK-UP,48,1910,21642,651000,30.1,3120000,144,0.05,1-00766-0030,217 WEST 16 STREET,CHELSEA,C7-WALK-UP,60,1930,18030,508273,28.2,2430000,135,0.1
1-00764-7502,794-R1,221 WEST 14 STREET,CHELSEA,R2-WALK-UP,34,1930,19979,554417,27.7,2659996,133,1-00765-0065,242 WEST 16 STREET,CHELSEA,C4-WALK-UP,48,1910,21642,651000,30.1,3120000,144,0.05,1-00766-0030,217 WEST 16 STREET,CHELSEA,C7-WALK-UP,60,1930,18030,508273,28.2,2430000,135,0.1
1-00766-7501,276-R1,252 WEST 17 STREET,CHELSEA,R4-ELEVATOR,16,1985,19718,769002,39,3859999,196,1-00764-0007,253 WEST 14 STREET,CHELSEA,D9-ELEVATOR,47,1930,39628,1410691,35.6,6760000,171,0.1,1-00764-0024,225 WEST 14 STREET,CHELSEA,D9-ELEVATOR,29,1928,17424,630983,36.2,3160000,181,0.1
1-00766-7502,629-R1,124 8 AVENUE,CHELSEA,R4-ELEVATOR,156,1989,141673,4958555,35,23800009,168,1-00764-0042,72 7 AVENUE,CHELSEA,D6-ELEVATOR,113,1931,109669,3006000,27.4,14400000,131,0.1,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.4
1-00766-7503,1176-R1,206 WEST 17 STREET,CHELSEA,R4-ELEVATOR,11,1910,72256,2528960,35,12100001,167,1-00764-0042,72 7 AVENUE,CHELSEA,D6-ELEVATOR,113,1931,109669,3006000,27.4,14400000,131,0.1,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.4
1-00766-7504,1899-R1,246 WEST 17 STREET,CHELSEA,R4-ELEVATOR,31,1926,68206,2387210,35,17489998,256,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.35,1-00773-0027,225 WEST 23 STREET,CHELSEA,D7-ELEVATOR,138,1930,66524,1795000,27,7790000,117,0.35
1-00767-7502,943-R1,257 WEST 17 STREET,CHELSEA,R4-ELEVATOR,32,1907,83519,2505570,30,12000005,144,1-00765-0035,78 7 AVENUE,CHELSEA,D7-ELEVATOR,121,1940,128350,3235048,25.2,14000000,109,0.1,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.4
1-00767-7503,2000-R1,201 WEST 17 STREET,CHELSEA,R4-ELEVATOR,37,2000,63723,2548920,40,12800002,201,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.35,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.4
1-00767-7504,1305-R1,224 WEST 18 STREET,CHELSEA,R4-ELEVATOR,31,2002,52645,2105800,40,10600000,201,1-00717-0077,460 WEST 20 STREET,CHELSEA,D7-ELEVATOR,75,1999,68260,3118713,45.7,15600000,229,0.35,1-00720-0045,401 WEST 22 STREET,CHELSEA,D6-ELEVATOR,59,1999,58394,2350797,40.3,11800000,202,0.4
1-00768-7501,249-R1,210 WEST 19 STREET,CHELSEA,R4-ELEVATOR,69,1939,51717,1551510,30,7430001,144,1-00753-0078,342 9 AVENUE,CHELSEA,D6-ELEVATOR,63,1940,45000,2013584,44.7,10100000,224,0.55,1-00773-0027,225 WEST 23 STREET,CHELSEA,D7-ELEVATOR,138,1930,66524,1795000,27,7790000,117,0.25
1-00768-7502,479-R1,140 7 AVENUE,CHELSEA,R4-ELEVATOR,109,1962,99750,2992500,30,14300003,143,1-00753-0078,342 9 AVENUE,CHELSEA,D6-ELEVATOR,63,1940,45000,2013584,44.7,10100000,224,0.55,1-00773-0027,225 WEST 23 STREET,CHELSEA,D7-ELEVATOR,138,1930,66524,1795000,27,7790000,117,0.25
1-00768-7504,1442-R1,270 WEST 19 STREET,CHELSEA,R4-ELEVATOR,14,2004,23052,991236,43,4969998,216,1-00764-0007,253 WEST 14 STREET,CHELSEA,D9-ELEVATOR,47,1930,39628,1410691,35.6,6760000,171,0.2,1-00738-0014,337 WEST 14 STREET,CHELSEA,D7-ELEVATOR,29,1900,28821,653000,22.66,2840000,99,0.25
1-00769-7503,502-R1,160 7 AVENUE,CHELSEA,R9-CONDOPS,197,1980,117094,3864102,33,17700000,151,1-00765-0035,78 7 AVENUE,CHELSEA,D7-ELEVATOR,121,1940,128350,3235048,25.2,14000000,109,0.2,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.3
1-00769-7505,1239-R1,251 WEST 19 STREET,CHELSEA,R4-ELEVATOR,43,1910,82151,2464530,30,11799999,144,1-00764-0042,72 7 AVENUE,CHELSEA,D6-ELEVATOR,113,1931,109669,3006000,27.4,14400000,131,0.25,1-00775-0046,220 WEST 26 STREET,CHELSEA,D6-ELEVATOR,129,2000,136477,5029431,36.9,25200000,185,0.3
1-00769-7506,1269-R1,217 WEST 19 STREET,CHELSEA,R4-ELEVATOR,12,2002,33378,1335120,40,6700004,201,1-00722-0043,241 9 AVENUE,CHELSEA,D6-ELEVATOR,43,1929,30500,1346235,44.1,6750000,221,0.4,1-00738-0014,337 WEST 14 STREET,CHELSEA,D7-ELEVATOR,29,1900,28821,653000,22.66,2840000,99,0.3
