BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF CLASSES,TOTAL REGISTER,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,MATCHED SECTIONS,-,-10,-158,-,-,-,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,96,2657,27.7,10,34,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,54,1337,24.8,11,34,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,19,622,32.7,26,35,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SCIENCE,PHYSICS,-,12,332,27.7,16,35,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,SCIENCE,MATCHED SECTIONS,-,-8,-132,-,-,-,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,MATH,MATH A,-,10,222,22.2,20,24,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,MATH,MATH B,-,38,1107,29.1,11,34,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,91,2076,22.8,11,34,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,MATH,GEOMETRY,-,8,251,31.4,17,34,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,GEN ED,MATH,MATCHED SECTIONS,-,-10,-156,-,-,-,HSST
K,20,K490,FORT HAMILTON HIGH SCHOOL,09-12,CTT,ALL SUBJECTS,ASSUMED TEAM TEACHING,-,18,570,-,-,-,HSST
K,20,K503,NEW SCHOOL @ K314,0K,GEN ED,-,-,-,4,95,23.8,23,24,ATS
K,20,K503,NEW SCHOOL @ K314,0K,CTT,-,-,-,1,23,23,23,23,ATS
K,20,K503,NEW SCHOOL @ K314,01,GEN ED,-,-,-,5,122,24.4,23,25,ATS
K,20,K503,NEW SCHOOL @ K314,01,CTT,-,-,-,1,21,21,21,21,ATS
K,20,K503,NEW SCHOOL @ K314,02,GEN ED,-,-,-,5,110,22,21,24,ATS
K,20,K503,NEW SCHOOL @ K314,02,CTT,-,-,-,1,21,21,21,21,ATS
K,20,K503,NEW SCHOOL @ K314,03,GEN ED,-,-,-,5,113,22.6,22,23,ATS
K,20,K503,NEW SCHOOL @ K314,03,G&T,-,-,-,1,22,22,22,22,ATS
K,20,K503,NEW SCHOOL @ K314,04,GEN ED,-,-,-,3,79,26.3,26,27,ATS
K,20,K503,NEW SCHOOL @ K314,04,CTT,-,-,-,1,24,24,24,24,ATS
K,20,K503,NEW SCHOOL @ K314,04,G&T,-,-,-,1,26,26,26,26,ATS
K,20,K503,NEW SCHOOL @ K314,05,GEN ED,-,-,-,2,43,21.5,19,24,ATS
K,20,K503,NEW SCHOOL @ K314,05,CTT,-,-,-,2,42,21,21,21,ATS
K,20,K503,NEW SCHOOL @ K314,05,G&T,-,-,-,2,47,23.5,23,24,ATS
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 9,-,22,593,27,18,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 10,-,18,515,28.6,18,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 11,-,14,397,28.4,18,33,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 12,-,14,375,26.8,18,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,ENGLISH,OTHER,-,1,31,31,31,31,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,41,1178,28.7,18,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,31,895,28.9,17,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,25,711,28.4,20,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,14,398,28.4,21,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,2,54,27,23,31,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,OTHER,-,1,23,23,23,23,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,62,1799,29,18,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,1,32,32,32,32,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,35,901,25.7,16,33,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,SCIENCE,PHYSICS,-,7,207,29.6,23,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,MATH,MATH A,-,9,237,26.3,15,33,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,MATH,MATH B,-,26,727,28,19,34,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,58,1678,28.9,17,35,HSST
K,20,K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,09-12,GEN ED,MATH,GEOMETRY,-,6,185,30.8,27,33,HSST
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,0K,GEN ED,-,-,-,6,138,23,22,24,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,01,GEN ED,-,-,-,5,114,22.8,16,25,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,02,GEN ED,-,-,-,6,103,17.2,16,19,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,03,GEN ED,-,-,-,6,106,17.7,14,21,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,04,GEN ED,-,-,-,4,108,27,24,28,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,05,GEN ED,-,-,-,4,99,24.8,23,26,ATS
K,20,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOL,0K-09,SPEC ED,-,-,12:1:1,4,44,11,10,12,ATS
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,06,GEN ED,-,-,-,2,45,22.5,22,23,ATS
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,06,CTT,-,-,-,1,24,24,24,24,ATS
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,07,GEN ED,-,-,-,3,79,26.3,26,27,ATS
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,MS CORE,GEN ED,ENGLISH,-,-,7,158,22.6,15,26,HSST
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,MS CORE,GEN ED,SOCIAL STUDIES,-,-,6,143,23.8,22,26,HSST
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,MS CORE,GEN ED,SCIENCE,-,-,6,143,23.8,22,26,HSST
K,20,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTI,MS CORE,GEN ED,MATH,-,-,6,143,23.8,22,26,HSST
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,0K,GEN ED,-,-,-,4,73,18.3,17,20,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,01,GEN ED,-,-,-,2,40,20,17,23,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,01,CTT,-,-,-,1,24,24,24,24,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,02,GEN ED,-,-,-,3,67,22.3,22,23,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,03,GEN ED,-,-,-,3,64,21.3,21,22,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,04,GEN ED,-,-,-,3,58,19.3,18,21,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,05,GEN ED,-,-,-,3,63,21,18,23,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,0K-09,SPEC ED,-,-,12:1,1,11,11,11,11,ATS
K,21,K090,P.S. 90 EDNA COHEN SCHOOL,0K-09,SPEC ED,-,-,12:1:1,4,43,10.8,11,11,ATS
K,21,K095,P.S. 095 THE GRAVESEND,0K,GEN ED,-,-,-,4,106,26.5,23,29,ATS
K,21,K095,P.S. 095 THE GRAVESEND,0K,CTT,-,-,-,1,19,19,19,19,ATS
K,21,K095,P.S. 095 THE GRAVESEND,01,GEN ED,-,-,-,4,107,26.8,22,30,ATS
K,21,K095,P.S. 095 THE GRAVESEND,01,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K095,P.S. 095 THE GRAVESEND,02,GEN ED,-,-,-,4,98,24.5,22,28,ATS
K,21,K095,P.S. 095 THE GRAVESEND,02,CTT,-,-,-,1,22,22,22,22,ATS
K,21,K095,P.S. 095 THE GRAVESEND,03,GEN ED,-,-,-,4,93,23.3,21,24,ATS
K,21,K095,P.S. 095 THE GRAVESEND,03,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K095,P.S. 095 THE GRAVESEND,04,GEN ED,-,-,-,5,143,28.6,26,30,ATS
K,21,K095,P.S. 095 THE GRAVESEND,05,GEN ED,-,-,-,4,109,27.3,26,28,ATS
K,21,K095,P.S. 095 THE GRAVESEND,06,GEN ED,-,-,-,2,51,25.5,25,26,ATS
K,21,K095,P.S. 095 THE GRAVESEND,07,GEN ED,-,-,-,2,60,30,29,31,ATS
K,21,K095,P.S. 095 THE GRAVESEND,08,GEN ED,-,-,-,2,50,25,24,26,ATS
K,21,K095,P.S. 095 THE GRAVESEND,0K-09,SPEC ED,-,-,12:1:1,4,37,9.3,7,11,ATS
K,21,K095,P.S. 095 THE GRAVESEND,MS CORE,GEN ED,ENGLISH,-,-,6,161,26.8,24,31,ATS
K,21,K095,P.S. 095 THE GRAVESEND,MS CORE,GEN ED,SOCIAL STUDIES,-,-,6,161,26.8,24,31,ATS
K,21,K095,P.S. 095 THE GRAVESEND,MS CORE,GEN ED,SCIENCE,-,-,6,161,26.8,24,31,ATS
K,21,K095,P.S. 095 THE GRAVESEND,MS CORE,GEN ED,MATH,-,-,14,318,22.7,5,31,ATS
K,21,K096,I.S. 096 SETH LOW,06,GEN ED,-,-,-,4,109,27.3,24,29,ATS
K,21,K096,I.S. 096 SETH LOW,06,CTT,-,-,-,2,50,25,23,27,ATS
K,21,K096,I.S. 096 SETH LOW,06,G&T,-,-,-,6,154,25.7,22,29,ATS
K,21,K096,I.S. 096 SETH LOW,07,GEN ED,-,-,-,4,118,29.5,28,31,ATS
K,21,K096,I.S. 096 SETH LOW,07,CTT,-,-,-,2,58,29,29,29,ATS
K,21,K096,I.S. 096 SETH LOW,07,G&T,-,-,-,6,178,29.7,27,31,ATS
K,21,K096,I.S. 096 SETH LOW,08,GEN ED,-,-,-,7,212,30.3,26,34,ATS
K,21,K096,I.S. 096 SETH LOW,08,CTT,-,-,-,2,57,28.5,28,29,ATS
K,21,K096,I.S. 096 SETH LOW,08,G&T,-,-,-,4,97,24.3,17,33,ATS
K,21,K096,I.S. 096 SETH LOW,0K-09,SPEC ED,-,-,12:1,3,33,11,10,12,ATS
K,21,K096,I.S. 096 SETH LOW,0K-09,SPEC ED,-,-,12:1:1,4,31,7.8,10,12,ATS
K,21,K096,I.S. 096 SETH LOW,MS CORE,GEN ED,ENGLISH,-,-,76,1686,22.2,5,35,ATS
K,21,K096,I.S. 096 SETH LOW,MS CORE,GEN ED,SOCIAL STUDIES,-,-,44,1132,25.7,6,35,ATS
K,21,K096,I.S. 096 SETH LOW,MS CORE,GEN ED,SCIENCE,-,-,43,1134,26.4,9,35,ATS
K,21,K096,I.S. 096 SETH LOW,MS CORE,GEN ED,MATH,-,-,56,1436,25.6,5,35,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,0K,GEN ED,-,-,-,5,118,23.6,22,25,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,01,GEN ED,-,-,-,4,97,24.3,23,25,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,02,GEN ED,-,-,-,4,107,26.8,26,28,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,03,GEN ED,-,-,-,5,125,25,24,27,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,04,GEN ED,-,-,-,4,125,31.3,29,32,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,05,GEN ED,-,-,-,4,111,27.8,27,28,ATS
K,21,K097,P.S. 97 THE HIGHLAWN,0K-09,SPEC ED,-,-,12:1:1,3,30,10,7,12,ATS
K,21,K098,I.S. 98 BAY ACADEMY,06,G&T,-,-,-,13,387,29.8,26,33,ATS
K,21,K098,I.S. 98 BAY ACADEMY,07,G&T,-,-,-,10,291,29.1,26,32,ATS
K,21,K098,I.S. 98 BAY ACADEMY,08,G&T,-,-,-,12,342,28.5,24,32,ATS
K,21,K098,I.S. 98 BAY ACADEMY,0K-09,SPEC ED,-,-,12:1,3,31,10.3,10,11,ATS
K,21,K098,I.S. 98 BAY ACADEMY,MS CORE,GEN ED,ENGLISH,-,-,45,1268,28.2,12,33,ATS
K,21,K098,I.S. 98 BAY ACADEMY,MS CORE,GEN ED,SOCIAL STUDIES,-,-,36,1035,28.8,11,33,ATS
K,21,K098,I.S. 98 BAY ACADEMY,MS CORE,GEN ED,SCIENCE,-,-,41,1192,29.1,21,33,ATS
K,21,K098,I.S. 98 BAY ACADEMY,MS CORE,GEN ED,MATH,-,-,45,1278,28.4,20,33,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,0K,GEN ED,-,-,-,1,23,23,23,23,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,0K,CTT,-,-,-,1,21,21,21,21,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,0K,G&T,-,-,-,1,18,18,18,18,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,01,GEN ED,-,-,-,2,40,20,19,21,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,01,G&T,-,-,-,1,25,25,25,25,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,02,GEN ED,-,-,-,2,47,23.5,23,24,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,02,G&T,-,-,-,1,21,21,21,21,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,03,GEN ED,-,-,-,3,59,19.7,18,22,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,03,G&T,-,-,-,1,23,23,23,23,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,04,GEN ED,-,-,-,2,49,24.5,24,25,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,04,G&T,-,-,-,1,21,21,21,21,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,05,GEN ED,-,-,-,2,52,26,26,26,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,05,G&T,-,-,-,1,20,20,20,20,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,06,GEN ED,-,-,-,3,65,21.7,21,22,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,07,GEN ED,-,-,-,2,57,28.5,27,30,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,07,CTT,-,-,-,1,25,25,25,25,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,08,GEN ED,-,-,-,3,66,22,17,27,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,08,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,0K-09,SPEC ED,-,-,12:1,1,7,7,7,7,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,0K-09,SPEC ED,-,-,12:1:1,1,3,3,7,7,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,MS CORE,GEN ED,ENGLISH,-,-,13,300,23.1,17,30,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,MS CORE,GEN ED,SOCIAL STUDIES,-,-,13,306,23.5,17,30,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,MS CORE,GEN ED,SCIENCE,-,-,13,307,23.6,17,30,ATS
K,21,K099,P.S. 099 ISAAC ASIMOV,MS CORE,GEN ED,MATH,-,-,21,497,23.7,17,30,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,0K,GEN ED,-,-,-,4,101,25.3,25,26,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,01,GEN ED,-,-,-,5,114,22.8,21,24,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,02,GEN ED,-,-,-,4,99,24.8,20,27,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,02,CTT,-,-,-,1,24,24,24,24,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,03,GEN ED,-,-,-,5,98,19.6,17,22,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,04,GEN ED,-,-,-,5,105,21,17,25,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,05,GEN ED,-,-,-,4,104,26,19,31,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,0K-09,SPEC ED,-,-,12:1,1,5,5,5,5,ATS
K,21,K100,P.S. 100 THE CONEY ISLAND SCHOOL,0K-09,SPEC ED,-,-,12:1:1,2,16,8,5,5,ATS
K,21,K101,P.S. 101 THE VERRAZANO,0K,GEN ED,-,-,-,5,125,25,25,25,ATS
K,21,K101,P.S. 101 THE VERRAZANO,01,GEN ED,-,-,-,5,140,28,28,28,ATS
K,21,K101,P.S. 101 THE VERRAZANO,02,GEN ED,-,-,-,5,126,25.2,24,26,ATS
K,21,K101,P.S. 101 THE VERRAZANO,03,GEN ED,-,-,-,5,129,25.8,22,27,ATS
K,21,K101,P.S. 101 THE VERRAZANO,04,GEN ED,-,-,-,4,128,32,32,32,ATS
K,21,K101,P.S. 101 THE VERRAZANO,05,GEN ED,-,-,-,4,127,31.8,31,32,ATS
K,21,K101,P.S. 101 THE VERRAZANO,0K-09,SPEC ED,-,-,12:1:1,1,7,7,7,7,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,0K,GEN ED,-,-,-,1,29,29,29,29,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,01,GEN ED,-,-,-,1,24,24,24,24,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,02,GEN ED,-,-,-,1,21,21,21,21,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,03,GEN ED,-,-,-,1,22,22,22,22,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,04,GEN ED,-,-,-,1,21,21,21,21,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,05,GEN ED,-,-,-,1,13,13,13,13,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,06,GEN ED,-,-,-,1,17,17,17,17,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,07,GEN ED,-,-,-,2,23,11.5,11,12,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,08,GEN ED,-,-,-,2,27,13.5,13,14,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,0K-09,SPEC ED,-,-,12:1:1,2,23,11.5,11,12,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,MS CORE,GEN ED,ENGLISH,-,-,5,66,13.2,11,17,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,MS CORE,GEN ED,SOCIAL STUDIES,-,-,5,66,13.2,11,17,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,MS CORE,GEN ED,SCIENCE,-,-,5,66,13.2,11,17,ATS
K,21,K121,P.S. 121 NELSON A. ROCKEFELLER,MS CORE,GEN ED,MATH,-,-,5,66,13.2,11,17,ATS
K,21,K128,P.S. 128 BENSONHURST,0K,GEN ED,-,-,-,2,46,23,22,24,ATS
K,21,K128,P.S. 128 BENSONHURST,01,GEN ED,-,-,-,2,43,21.5,21,22,ATS
K,21,K128,P.S. 128 BENSONHURST,01,CTT,-,-,-,1,19,19,19,19,ATS
K,21,K128,P.S. 128 BENSONHURST,02,GEN ED,-,-,-,2,59,29.5,28,31,ATS
K,21,K128,P.S. 128 BENSONHURST,03,GEN ED,-,-,-,2,39,19.5,19,20,ATS
K,21,K128,P.S. 128 BENSONHURST,04,GEN ED,-,-,-,2,46,23,23,23,ATS
K,21,K128,P.S. 128 BENSONHURST,05,GEN ED,-,-,-,2,51,25.5,25,26,ATS
K,21,K128,P.S. 128 BENSONHURST,0K-09,SPEC ED,-,-,12:1:1,2,23,11.5,11,12,ATS
K,21,K153,P.S. 153 HOMECREST,0K,GEN ED,-,-,-,3,72,24,23,25,ATS
K,21,K153,P.S. 153 HOMECREST,0K,CTT,-,-,-,1,20,20,20,20,ATS
K,21,K153,P.S. 153 HOMECREST,01,GEN ED,-,-,-,3,61,20.3,20,21,ATS
K,21,K153,P.S. 153 HOMECREST,01,CTT,-,-,-,1,19,19,19,19,ATS
K,21,K153,P.S. 153 HOMECREST,02,GEN ED,-,-,-,4,87,21.8,21,23,ATS
K,21,K153,P.S. 153 HOMECREST,03,GEN ED,-,-,-,3,71,23.7,23,24,ATS
K,21,K153,P.S. 153 HOMECREST,04,GEN ED,-,-,-,4,77,19.3,19,20,ATS
K,21,K153,P.S. 153 HOMECREST,05,GEN ED,-,-,-,3,69,23,21,25,ATS
K,21,K153,P.S. 153 HOMECREST,0K-09,SPEC ED,-,-,12:1:1,3,32,10.7,8,13,ATS
K,21,K177,P.S. 177 THE MARLBORO,0K,GEN ED,-,-,-,5,101,20.2,19,21,ATS
K,21,K177,P.S. 177 THE MARLBORO,0K,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K177,P.S. 177 THE MARLBORO,01,GEN ED,-,-,-,4,104,26,26,26,ATS
K,21,K177,P.S. 177 THE MARLBORO,01,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K177,P.S. 177 THE MARLBORO,02,GEN ED,-,-,-,5,112,22.4,22,23,ATS
K,21,K177,P.S. 177 THE MARLBORO,02,CTT,-,-,-,1,19,19,19,19,ATS
K,21,K177,P.S. 177 THE MARLBORO,03,GEN ED,-,-,-,5,108,21.6,21,22,ATS
K,21,K177,P.S. 177 THE MARLBORO,03,CTT,-,-,-,1,20,20,20,20,ATS
K,21,K177,P.S. 177 THE MARLBORO,04,GEN ED,-,-,-,4,99,24.8,24,26,ATS
K,21,K177,P.S. 177 THE MARLBORO,04,CTT,-,-,-,1,22,22,22,22,ATS
K,21,K177,P.S. 177 THE MARLBORO,05,GEN ED,-,-,-,5,131,26.2,24,29,ATS
K,21,K177,P.S. 177 THE MARLBORO,0K-09,SPEC ED,-,-,12:1,1,6,6,6,6,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,0K,GEN ED,-,-,-,3,56,18.7,17,20,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,0K,CTT,-,-,-,1,18,18,18,18,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,01,GEN ED,-,-,-,3,75,25,24,26,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,01,G&T,-,-,-,1,21,21,21,21,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,02,GEN ED,-,-,-,3,48,16,16,16,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,02,G&T,-,-,-,1,23,23,23,23,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,03,GEN ED,-,-,-,3,64,21.3,21,22,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,03,G&T,-,-,-,1,18,18,18,18,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,04,GEN ED,-,-,-,2,36,18,16,20,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,04,CTT,-,-,-,1,23,23,23,23,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,04,G&T,-,-,-,1,17,17,17,17,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,05,GEN ED,-,-,-,2,52,26,26,26,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,05,CTT,-,-,-,1,24,24,24,24,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,05,G&T,-,-,-,1,23,23,23,23,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,0K-09,SPEC ED,-,-,12:1,1,11,11,11,11,ATS
K,21,K188,P.S. 188 MICHAEL E. BERDY,0K-09,SPEC ED,-,-,12:1:1,4,42,10.5,11,11,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,0K,GEN ED,-,-,-,3,63,21,21,21,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,0K,CTT,-,-,-,1,19,19,19,19,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,01,GEN ED,-,-,-,3,69,23,22,24,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,02,GEN ED,-,-,-,3,65,21.7,20,24,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,02,CTT,-,-,-,1,16,16,16,16,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,03,GEN ED,-,-,-,3,62,20.7,20,21,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,04,GEN ED,-,-,-,3,75,25,24,26,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,05,GEN ED,-,-,-,3,69,23,23,23,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,0K-09,SPEC ED,-,-,12:1,1,5,5,5,5,ATS
K,21,K199,P.S. 199 FREDERICK WACHTEL,0K-09,SPEC ED,-,-,12:1:1,4,32,8,5,5,ATS
K,21,K209,P.S. 209 MARGARET MEAD,0K,GEN ED,-,-,-,3,62,20.7,20,22,ATS
K,21,K209,P.S. 209 MARGARET MEAD,01,GEN ED,-,-,-,2,44,22,22,22,ATS
K,21,K209,P.S. 209 MARGARET MEAD,01,CTT,-,-,-,1,20,20,20,20,ATS
K,21,K209,P.S. 209 MARGARET MEAD,02,GEN ED,-,-,-,3,57,19,18,20,ATS
K,21,K209,P.S. 209 MARGARET MEAD,02,CTT,-,-,-,1,22,22,22,22,ATS
K,21,K209,P.S. 209 MARGARET MEAD,03,GEN ED,-,-,-,3,62,20.7,20,21,ATS
K,21,K209,P.S. 209 MARGARET MEAD,04,GEN ED,-,-,-,3,63,21,19,23,ATS
